sideline_player_id,espn_athlete_id,player_name,position,class_year,jersey,school_id,school,school_slug,conference,nil_value_usd,nil_source,recruit_stars,sideline_overall_rank
5313146,5313146,Drew Fuquay,F,Junior,4,276,Marshall,marshall,Sun Belt,60500,modeled,,
5312433,5312433,Jai Chisolm,G,Junior,15,2463,Cal State Northridge,cal-state-northridge,Big West,60500,modeled,,
5175802,5175802,Sebastian Robinson,G,Junior,0,2885,NJIT,njit,America East,60500,modeled,,
5175665,5175665,Emanuel Richards,G,Junior,4,2344,Longwood,longwood,Big South,60500,modeled,,
5174293,5174293,Tyler Ringgold,F,Sophomore,0,2655,Tulane,tulane,American,60000,modeled,,
5243366,5243366,Michael Jacobs,G,Senior,10,2582,Southern,southern,SWAC,60000,modeled,,
4432739,4432739,Dylan Anderson,C,Junior,11,93,Murray State,murray-state,Missouri Valley,60000,modeled,,
5313100,5313100,Brad Longcor III,G,Freshman,4,2541,Santa Clara,santa-clara,West Coast,60000,modeled,,
5181545,5181545,Brandon Baffone,G,Junior,10,48,Delaware,delaware,CAA,60000,modeled,,
5175408,5175408,Bowyn Beatty,F,Junior,25,2325,La Salle,la-salle,Atlantic 10,60000,modeled,,
5176046,5176046,Jalen Cox,G,Junior,3,2142,Colgate,colgate,Patriot,60000,modeled,,
4702026,4702026,Ja'Quavian Florence,G,Senior,5,2635,Tennessee Tech,tennessee-tech,ASUN,60000,modeled,,
5175691,5175691,Isaac Bonilla,G,Junior,5,311,Maine,maine,America East,60000,modeled,,
5313142,5313142,JT White,G,Senior,14,2547,Seattle University,seattle-university,West Coast,60000,modeled,,
5241686,5241686,De'Vion Lavergne,G,Sophomore,6,309,Louisiana,louisiana,Sun Belt,59500,modeled,,
4873136,4873136,Ayden Evans,F,Sophomore,5,195,Ohio,ohio,MAC,59500,modeled,,
5177611,5177611,Rodney Johnson Jr.,F,Senior,24,2117,Central Michigan,central-michigan,MAC,59500,modeled,,
5313693,5313693,Trey Williams Jr.,G,Freshman,1,2623,Missouri State,missouri-state,Conference USA,59500,modeled,,
5323987,5323987,Owen Bronston Jr.,G,Junior,5,2569,South Carolina State,south-carolina-state,MEAC,59500,modeled,,
5107642,5107642,David Idada,C,Senior,18,2546,SE Missouri State,se-missouri-state,Ohio Valley,59500,modeled,,
5176179,5176179,Shaedon Simpson,G,Sophomore,12,2612,Saint Peter's,saint-peters,MAAC,59500,modeled,,
5176421,5176421,Jasen Brooks,G,Sophomore,11,28,UC San Diego,uc-san-diego,Big West,59500,modeled,,
4896370,4896370,TJ Long,G,Senior,20,261,Vermont,vermont,America East,59500,modeled,,
5164560,5164560,Semetri Carr,G,Freshman,3,25,California,california,ACC,59000,modeled,,
5313086,5313086,Keziah Ekissi,G,Freshman,7,204,Oregon State,oregon-state,Pac-12,59000,modeled,,
5314225,5314225,Leroy Blyden Jr.,G,Freshman,2,2649,Toledo,toledo,MAC,59000,modeled,,
5311869,5311869,Javon Perry,F,Freshman,11,227,Rhode Island,rhode-island,Atlantic 10,59000,modeled,,
5107142,5107142,Andrew Akuchie,F,Senior,13,242,Rice,rice,American,59000,modeled,,
4895747,4895747,Jelani Hamilton,G,Sophomore,10,2247,Georgia State,georgia-state,Sun Belt,59000,modeled,,
5176233,5176233,Grgur Brcic,C,Junior,23,2083,Bucknell,bucknell,Patriot,59000,modeled,,
5313144,5313144,Jaden Kempson,G,Junior,11,399,Albany,albany,America East,59000,modeled,,
5175372,5175372,Sebastian Hartmann,G,Junior,2,236,Chattanooga,chattanooga,SoCon,59000,modeled,,
5313527,5313527,Tyler Smith,G,Junior,0,2908,USC Upstate,usc-upstate,Big South,59000,modeled,,
5250755,5250755,Damian Garcia,G,Senior,8,2837,East Texas A&M,east-texas-am,Southland,59000,modeled,,
5242571,5242571,Alexis Marmolejos,G,Senior,0,279,Pacific,pacific,West Coast,59000,modeled,,
5106738,5106738,Charlie Williams,C,Senior,33,288,Lipscomb,lipscomb,ASUN,59000,modeled,,
5174622,5174622,Connor Dubsky,G,Junior,7,2427,UNC Asheville,unc-asheville,Big South,59000,modeled,,
5315579,5315579,DeShawn Gory,F,Freshman,35,278,Fresno State,fresno-state,Pac-12,58500,modeled,,
5177677,5177677,Alex Doyle,F,Junior,13,56,Stetson,stetson,ASUN,58500,modeled,,
5313890,5313890,Kyonte Thomas,G,Senior,22,2674,Valparaiso,valparaiso,Missouri Valley,58500,modeled,,
5107184,5107184,Rex Sunderland,G,Senior,1,284,Stonehill,stonehill,NEC,58500,modeled,,
5185673,5185673,Zaire Hayes,G,Senior,7,2640,Texas Southern,texas-southern,SWAC,58500,modeled,,
5174936,5174936,Grant Gondrezick II,G,Sophomore,8,299,Long Beach State,long-beach-state,Big West,58500,modeled,,
5184755,5184755,Thokbor Majak,F,Freshman,33,21,San Diego State,san-diego-state,Pac-12,58000,modeled,,
5239584,5239584,Cameron O'Kelley,G,Sophomore,14,2026,Appalachian State,appalachian-state,Sun Belt,58000,modeled,,
5239834,5239834,Reid Cason,F,Sophomore,23,151,East Carolina,east-carolina,American,58000,modeled,,
5176572,5176572,Leeroy Odiahi,F,Senior,21,98,Western Kentucky,western-kentucky,Conference USA,58000,modeled,,
5313825,5313825,Gustavo Guimares,C,Freshman,17,71,Bradley,bradley,Missouri Valley,58000,modeled,,
5240523,5240523,Mason Moses,G,Sophomore,22,46,Georgetown,georgetown,Big East,58000,modeled,,
5239753,5239753,Quan Lax,PG,Senior,20,2046,Austin Peay,austin-peay,ASUN,58000,modeled,,
5105463,5105463,Tanner Hayhurst,G,Junior,3,253,Southern Utah,southern-utah,WAC,58000,modeled,,
5112245,5112245,Mohamad Diallo,F,Senior,6,2520,Rider,rider,MAAC,58000,modeled,,
4869766,4869766,Naas Cunningham,F,Freshman,24,2439,UNLV,unlv,Mountain West,57500,modeled,,
5254332,5254332,Zander Carter,G,Freshman,1,2335,Liberty,liberty,Conference USA,57500,modeled,,
4898117,4898117,Ethan Butler,F,Senior,15,2429,Charlotte,charlotte,American,57500,modeled,,
5240369,5240369,Aiden Tobiason,G,Sophomore,25,218,Temple,temple,American,57500,modeled,,
5239837,5239837,Liam Dayco-Green,G,Freshman,4,2226,Florida Atlantic,florida-atlantic,Conference USA,57500,modeled,,
5240355,5240355,Jaylen Wharton,F,Junior,23,2459,Northern Illinois,northern-illinois,MAC,57500,modeled,,
4702097,4702097,Connor Serven,F,Senior,2,2382,Mercer,mercer,SoCon,57500,modeled,,
5313903,5313903,Bhan Buom,F,Freshman,3,68,Boise State,boise-state,Pac-12,57000,modeled,,
4898382,4898382,Alden Applewhite,F,Senior,13,290,Georgia Southern,georgia-southern,Sun Belt,57000,modeled,,
5313751,5313751,Uriyah Rojas,G,Junior,0,2751,Wyoming,wyoming,Mountain West,57000,modeled,,
5176728,5176728,Kaden Gumbs,G,Junior,11,326,Texas State,texas-state,Pac-12,57000,modeled,,
5176794,5176794,Jon Sanders II,G,Senior,10,2199,Eastern Michigan,eastern-michigan,MAC,57000,modeled,,
4684156,4684156,Shaqir O'Neal,F,Senior,8,16,Sacramento State,sacramento-state,Big Sky,57000,modeled,,
4897873,4897873,Jayme Mitchell Jr.,G,Junior,3,2296,Jackson State,jackson-state,SWAC,57000,modeled,,
5107158,5107158,Dok Muordar,C,Senior,0,2405,Monmouth,monmouth,CAA,57000,modeled,,
5242808,5242808,Mario Andrews,C,Senior,4,2011,Alabama State,alabama-state,SWAC,57000,modeled,,
5176220,5176220,Mason So,G,Junior,4,116,Mount St. Mary's,mount-st-marys,MAAC,57000,modeled,,
5105432,5105432,Cyril Martynov,C,Senior,22,161,Fairleigh Dickinson,fairleigh-dickinson,NEC,57000,modeled,,
5313052,5313052,Dio Blakely,G,Freshman,7,265,Washington State,washington-state,Pac-12,56500,modeled,,
5172339,5172339,DaJohn Craig,G,Sophomore,3,324,Coastal Carolina,coastal-carolina,Sun Belt,56500,modeled,,
5240615,5240615,Scottie Hubbard,G,Sophomore,3,295,Old Dominion,old-dominion,Sun Belt,56500,modeled,,
5241640,5241640,Andy Stefonowicz,G,Sophomore,5,2449,North Dakota State,north-dakota-state,Summit League,56500,modeled,,
4700968,4700968,Derrius Ward,G,Senior,0,2755,Grambling State,grambling-state,SWAC,56500,modeled,,
5314722,5314722,Joel Foxwell,G,Freshman,23,2501,Portland,portland,West Coast,56500,modeled,,
5176205,5176205,Thomas Tillman,F,Senior,30,231,Furman,furman,SoCon,56500,modeled,,
4810230,4810230,Oleg Kojenets,F,Senior,17,2619,Stony Brook,stony-brook,America East,56500,modeled,,
5174998,5174998,Uchenna Kellman-Nicholes,G,Junior,10,2448,NC A&T,nc-at,CAA,56500,modeled,,
5108092,5108092,London Maiden,F,Junior,20,2174,Detroit Mercy,detroit-mercy,Horizon,56500,modeled,,
5175833,5175833,Daniel Tobiloba,C,Junior,34,27,UC Riverside,uc-riverside,Big West,56500,modeled,,
4703644,4703644,Jay Rodgers,G,Senior,1,2115,Central Connecticut,central-connecticut,NEC,56050,modeled,,
5060702,5060702,Justin Begg,G,Sophomore,5,2534,Sam Houston,sam-houston,Conference USA,56000,modeled,,
4702696,4702696,Alec Oglesby,G,Senior,0,2393,Middle Tennessee,middle-tennessee,Conference USA,56000,modeled,,
5177049,5177049,Bubz Alvarez,G,Sophomore,12,2571,South Dakota State,south-dakota-state,Summit League,56000,modeled,,
5175392,5175392,Tichyque Musaka,F,Junior,7,2617,Stephen F. Austin,stephen-f-austin,Southland,56000,modeled,,
5243243,5243243,Eze Wali,G,Sophomore,5,2643,The Citadel,the-citadel,SoCon,56000,modeled,,
5242993,5242993,Ray Glasgow,SG,Senior,11,2016,Alcorn State,alcorn-state,SWAC,56000,modeled,,
5177052,5177052,Hayden Tibbits,G,Sophomore,1,2900,St. Thomas,st-thomas,Summit League,56000,modeled,,
5107205,5107205,Mor Seck,C,Senior,41,119,Towson,towson,CAA,56000,modeled,,
5243267,5243267,Brandon Morgan,G,Senior,55,2275,Hofstra,hofstra,CAA,56000,modeled,,
5241233,5241233,Charlie Dortch,F,Sophomore,30,36,Colorado State,colorado-state,Pac-12,55500,modeled,,
5241956,5241956,Abass Bodija,F,Freshman,0,2230,Fordham,fordham,Atlantic 10,55500,modeled,,
5196941,5196941,Damon Friery,F,Freshman,22,2168,Dayton,dayton,Atlantic 10,55500,modeled,,
5176168,5176168,Zane Doughty,C,Junior,54,2050,Ball State,ball-state,MAC,55500,modeled,,
5313379,5313379,Dylan Diaz,G,Junior,0,2433,Louisiana Monroe,louisiana-monroe,Sun Belt,55500,modeled,,
5174582,5174582,Jakub Necas,F,Junior,9,2184,Duquesne,duquesne,Atlantic 10,55500,modeled,,
5311889,5311889,Andrew Osasuyi,C,Freshman,33,179,Saint Bonaventure,saint-bonaventure,Atlantic 10,55500,modeled,,
5265246,5265246,Trayvon Barbary,G,Senior,24,2065,Bethune-Cookman,bethune-cookman,SWAC,55500,modeled,,
5176308,5176308,Win Miller,G,Junior,0,2057,Belmont,belmont,Missouri Valley,55500,modeled,,
5117584,5117584,Jordann Dumont,F,Sophomore,10,2670,VCU,vcu,Atlantic 10,55500,modeled,,
5106711,5106711,Love Bettis,G,Senior,3,2916,Incarnate Word,incarnate-word,WAC,55500,modeled,,
4683768,4683768,Chris Lockett Jr.,G,Sophomore,11,294,Jacksonville,jacksonville,ASUN,55500,modeled,,
5108710,5108710,Liam Carney,G,Junior,16,2272,High Point,high-point,Big South,55500,modeled,,
5247705,5247705,Doyel Cockrill III,G,Junior,3,2130,Chicago State,chicago-state,NEC,55500,modeled,,
5173589,5173589,Hayden Assemian,F,Freshman,20,2579,South Carolina,south-carolina,SEC,55000,modeled,,
4685664,4685664,Justin McBride,F,Junior,21,256,James Madison,james-madison,Sun Belt,55000,modeled,,
4702598,4702598,Yacine Toumi,F,Senior,10,62,Hawaii,hawaii,Big West,55000,modeled,,
5106697,5106697,Kyrese Mullen,F,Senior,3,166,New Mexico State,new-mexico-state,Conference USA,55000,modeled,,
5240910,5240910,Carter Benton,G,Sophomore,33,202,Tulsa,tulsa,American,55000,modeled,,
5106664,5106664,Charles Stone,G,Senior,31,338,Kennesaw State,kennesaw-state,Conference USA,55000,modeled,,
5177695,5177695,Chase Henderson,G,Sophomore,2,149,Montana,montana,Big Sky,55000,modeled,,
5314774,5314774,Tyrone Iroghama,G,Junior,13,2400,Mississippi Valley State,mississippi-valley-state,SWAC,55000,modeled,,
5312311,5312311,Davis White,G,Junior,1,2239,Cal State Fullerton,cal-state-fullerton,Big West,55000,modeled,,
5240417,5240417,Jacob Hudson,G,Sophomore,6,2241,Gardner-Webb,gardner-webb,Big South,55000,modeled,,
5108070,5108070,Jacob Wilson,G,Senior,1,2413,Morehead State,morehead-state,Ohio Valley,55000,modeled,,
5176039,5176039,Michael McNair,G,Junior,20,104,Boston University,boston-university,Patriot,55000,modeled,,
4700973,4700973,Isaiah Wilson,G,Senior,1,2737,Winthrop,winthrop,Big South,55000,modeled,,
5243053,5243053,Brant Byers,G,Sophomore,22,193,Miami (OH),miami-oh,MAC,54500,modeled,,
5315584,5315584,Sir Marius Jones,G,Freshman,7,167,New Mexico,new-mexico,Mountain West,54500,modeled,,
5101796,5101796,Azavier Robinson,G,Freshman,23,2086,Butler,butler,Big East,54500,modeled,,
5242116,5242116,Ashton Williamson,G,Sophomore,4,2229,FIU,fiu,Conference USA,54500,modeled,,
4873115,4873115,TJ Williams,G,Freshman,4,2724,Wichita State,wichita-state,American,54500,modeled,,
4897066,4897066,Andrés Marrero,G,Senior,10,2771,Merrimack,merrimack,MAAC,54500,modeled,,
5313554,5313554,King-Njhsanni Wilhite,G,Junior,3,2320,Lamar,lamar,Southland,54500,modeled,,
5174932,5174932,KiJan Robinson,G,Junior,8,160,New Hampshire,new-hampshire,America East,54500,modeled,,
5105593,5105593,Jaquan Sanders,G,Senior,3,50,Florida A&M,florida-am,SWAC,54500,modeled,,
5242908,5242908,Jaden Zimmerman,G,Sophomore,24,2514,Quinnipiac,quinnipiac,MAAC,54500,modeled,,
5177349,5177349,Isaac Ondekane,C,Senior,24,2437,Omaha,omaha,Summit League,54500,modeled,,
5240970,5240970,NaVaughn Long,G,Freshman,21,2501,Portland,portland,West Coast,54000,modeled,,
5177606,5177606,Tidjiane Dioumassi,G,Senior,22,2717,Western Carolina,western-carolina,SoCon,54000,modeled,,
5105416,5105416,Emmanuel Callas,G,Junior,22,301,San Diego,san-diego,West Coast,54000,modeled,,
5177702,5177702,Yaniel Rivera,G,Junior,2,2000,Abilene Christian,abilene-christian,WAC,54000,modeled,,
5037874,5037874,Jalen Shelley,F,Sophomore,1,2351,Loyola Marymount,loyola-marymount,West Coast,54000,modeled,,
5314636,5314636,Logan Kinsey,F,Senior,5,2172,Denver,denver,Summit League,54000,modeled,,
5242967,5242967,Ring Malith,G,Senior,0,2565,SIUE,siue,Ohio Valley,54000,modeled,,
5177105,5177105,Matt Curtis,G,Junior,5,2217,Fairfield,fairfield,MAAC,54000,modeled,,
5106810,5106810,John Lovelace Jr.,G,Senior,00,270,Milwaukee,milwaukee,Horizon,54000,modeled,,
5324104,5324104,Kyle Haughy,F,Junior,6,2540,UC Santa Barbara,uc-santa-barbara,Big West,54000,modeled,,
5314870,5314870,Bahsil Laster,G,Sophomore,8,250,UT Arlington,ut-arlington,WAC,54000,modeled,,
5314344,5314344,Robert Moore,G,Freshman,15,2655,Tulane,tulane,American,53500,modeled,,
5105982,5105982,Daniel Rivera,F,Senior,23,5,UAB,uab,American,53500,modeled,,
5101822,5101822,Chuck Love,G,Freshman,10,2350,Loyola Chicago,loyola-chicago,Atlantic 10,53500,modeled,,
5188809,5188809,Samuel Stewart IV,G,Senior,12,2502,Portland State,portland-state,Big Sky,53500,modeled,,
5108930,5108930,Jerome Brewer Jr.,F,Junior,24,2325,La Salle,la-salle,Atlantic 10,53500,modeled,,
4897467,4897467,Micah Thomas,G,Senior,5,2466,Northwestern State,northwestern-state,Southland,53500,modeled,,
4838717,4838717,Patrick Wessler,F,Junior,2,350,UNC Wilmington,unc-wilmington,CAA,53500,modeled,,
4709140,4709140,Hercy Miller,G,Senior,0,2443,New Orleans,new-orleans,Southland,53500,modeled,,
5106786,5106786,Deangelo Elisee,F,Senior,13,2870,Purdue Fort Wayne,purdue-fort-wayne,Horizon,53500,modeled,,
4700971,4700971,Tegra Izay,C,Senior,22,2572,Southern Miss,southern-miss,Sun Belt,53000,modeled,,
5313002,5313002,Ylan Esso-Essis,G,Sophomore,11,302,UC Davis,uc-davis,Big West,53000,modeled,,
4898210,4898210,Nana Owusu-Anane,F,Senior,31,2253,Grand Canyon,grand-canyon,Mountain West,53000,modeled,,
5313944,5313944,Baasil Saunders,G,Junior,0,2154,Coppin State,coppin-state,MEAC,53000,modeled,,
5239802,5239802,Mitchell Chaffee,C,Senior,24,2453,North Alabama,north-alabama,Big South,53000,modeled,,
5175855,5175855,Adrian Uchidiuno,G,Junior,5,225,Brown,brown,Ivy League,53000,modeled,,
5176169,5176169,Marcus Pigram,G,Junior,2,2710,Western Illinois,western-illinois,Ohio Valley,53000,modeled,,
5314821,5314821,Boston Harker,G,Junior,3,3101,Utah Tech,utah-tech,WAC,53000,modeled,,
5241603,5241603,Luke Allison,G,Sophomore,1,2506,Presbyterian,presbyterian,Big South,53000,modeled,,
5176075,5176075,Cam Gillus,G,Junior,2,47,Howard,howard,MEAC,53000,modeled,,
5107161,5107161,Hayden Welling,F,Senior,8,3084,Utah Valley,utah-valley,WAC,53000,modeled,,
5176159,5176159,Lukas Walls,G,Junior,24,2515,Radford,radford,Big South,53000,modeled,,
5311506,5311506,Filip Jovic,F,Freshman,38,2,Auburn,auburn,SEC,52500,modeled,,
5243238,5243238,Marcus Overstreet,F,Junior,33,23,San Jose State,san-jose-state,Mountain West,52500,modeled,,
5239603,5239603,Hudson Ward,F,Sophomore,8,2711,Western Michigan,western-michigan,MAC,52500,modeled,,
4709991,4709991,Aitor Anabitarte,F,Senior,21,55,Jacksonville State,jacksonville-state,Conference USA,52500,modeled,,
5177572,5177572,Kintavious Dozier,G,Senior,00,2010,Alabama A&M,alabama-am,SWAC,52500,modeled,,
5182458,5182458,Mustafo Vanjov,C,Senior,35,292,UTRGV,utrgv,WAC,52500,modeled,,
5105528,5105528,Aleks Szymczyk,C,Junior,13,2463,Cal State Northridge,cal-state-northridge,Big West,52500,modeled,,
5313638,5313638,Asa White,C,Junior,24,2198,Eastern Kentucky,eastern-kentucky,ASUN,52500,modeled,,
5106775,5106775,A'lahn Sumler,G,Junior,1,2127,Charleston Southern,charleston-southern,Big South,52500,modeled,,
5176390,5176390,Ethan Pickett,G,Senior,3,2545,Southeastern Louisiana,southeastern-louisiana,Southland,52500,modeled,,
5176076,5176076,Nasir Whitlock,G,Junior,1,2329,Lehigh,lehigh,Patriot,52500,modeled,,
5175352,5175352,Ofri Naveh,F,Sophomore,9,198,Oral Roberts,oral-roberts,Summit League,52500,modeled,,
5175146,5175146,Mekhi Lowery,G,Junior,22,82,UIC,uic,Horizon,52500,modeled,,
5109787,5109787,Kosy Akametu,G,Junior,13,314,Iona,iona,MAAC,52500,modeled,,
5185184,5185184,Jackson Delaney,G,Junior,23,2363,Manhattan,manhattan,MAAC,52500,modeled,,
5175850,5175850,Kenyon Goodin,G,Sophomore,8,91,Bellarmine,bellarmine,ASUN,52500,modeled,,
5314575,5314575,Landon King,G,Junior,24,2430,UNC Greensboro,unc-greensboro,SoCon,52500,modeled,,
5315578,5315578,Bastien Rieber,G,Freshman,21,278,Fresno State,fresno-state,Pac-12,52000,modeled,,
5311885,5311885,John Ikpotokin,F,Freshman,4,179,Saint Bonaventure,saint-bonaventure,Atlantic 10,52000,modeled,,
5107889,5107889,Hunter Jacobson,G,Junior,30,2460,Northern Iowa,northern-iowa,Missouri Valley,52000,modeled,,
5314583,5314583,Branford Edmonds III,G,Sophomore,10,2678,VMI,vmi,SoCon,52000,modeled,,
5121357,5121357,Brendan Rigsbee,G,Junior,5,2747,Wofford,wofford,SoCon,52000,modeled,,
5312176,5312176,Xavier Abreu,G,Freshman,1,111,Northeastern,northeastern,CAA,52000,modeled,,
5175726,5175726,Tyshawn Archie,G,Junior,8,2377,McNeese,mcneese,Southland,52000,modeled,,
5107217,5107217,Chancellor White,G,Junior,11,2458,Northern Colorado,northern-colorado,Big Sky,52000,modeled,,
4703893,4703893,Trey Hall,F,Senior,23,2379,Maryland Eastern Shore,maryland-eastern-shore,MEAC,52000,modeled,,
5176779,5176779,Enoch Kalambay,G,Senior,5,2097,Campbell,campbell,CAA,52000,modeled,,
5176708,5176708,Dian Wright-Forde,G,Senior,1,2450,Norfolk State,norfolk-state,MEAC,52000,modeled,,
4711267,4711267,Jurian Dixon,G,Sophomore,24,300,UC Irvine,uc-irvine,Big West,52000,modeled,,
5107088,5107088,Chris Ashby,G,Senior,11,2511,Queens University,queens-university,ASUN,52000,modeled,,
5176682,5176682,John Broom,G,Sophomore,14,6,South Alabama,south-alabama,Sun Belt,51500,modeled,,
5112412,5112412,Troy Glover II,F,Senior,16,189,Bowling Green,bowling-green,MAC,51500,modeled,,
5105536,5105536,Austin Montgomery,F,Junior,12,46,Georgetown,georgetown,Big East,51500,modeled,,
5176278,5176278,Dean Shepherd,G,Junior,22,2169,Delaware State,delaware-state,MEAC,51500,modeled,,
5177186,5177186,Jeannot Basima,G,Junior,22,43,Yale,yale,Ivy League,51500,modeled,,
5243038,5243038,Alex Chaikin,G,Sophomore,10,28,UC San Diego,uc-san-diego,Big West,51500,modeled,,
5241646,5241646,Reggie Thomas,G,Senior,11,155,North Dakota,north-dakota,Summit League,51500,modeled,,
4709320,4709320,Anquan Hill,F,Senior,7,2529,Sacred Heart,sacred-heart,MAAC,51500,modeled,,
5176727,5176727,Dontae Horne,G,Senior,2,2504,Prairie View A&M,prairie-view-am,SWAC,51500,modeled,,
4711838,4711838,Ismail Habib,G,Senior,21,88,Southern Indiana,southern-indiana,Ohio Valley,51500,modeled,,
5095154,5095154,Sebastian Williams-Adams,F,Freshman,33,2,Auburn,auburn,SEC,51000,modeled,,
5185444,5185444,Spencer Ahrens,F,Freshman,16,68,Boise State,boise-state,Pac-12,51000,modeled,,
5240548,5240548,Will Moore,G,Sophomore,12,276,Marshall,marshall,Sun Belt,51000,modeled,,
4897957,4897957,Theo Seng,F,Senior,33,2653,Troy,troy,Sun Belt,51000,modeled,,
5313051,5313051,Brunel Madzou,G,Freshman,4,265,Washington State,washington-state,Pac-12,51000,modeled,,
5312391,5312391,Fredy-Salam Sylla,G,Sophomore,21,2032,Arkansas State,arkansas-state,Sun Belt,51000,modeled,,
5240756,5240756,Ta'Zir Smith,G,Junior,3,2523,Robert Morris,robert-morris,Horizon,51000,modeled,,
4902967,4902967,Chandler Pigge,G,Senior,13,108,Harvard,harvard,Ivy League,51000,modeled,,
4906817,4906817,Andrew Cook,G,Senior,9,331,Eastern Washington,eastern-washington,Big Sky,51000,modeled,,
5313437,5313437,Jahmari Hamilton-Brown,G,Junior,8,2029,Arkansas-Pine Bluff,arkansas-pine-bluff,SWAC,51000,modeled,,
5313087,5313087,Matija Samar,G,Freshman,26,204,Oregon State,oregon-state,Pac-12,50500,modeled,,
5243086,5243086,Jaylan Ouwinga,F,Sophomore,32,2649,Toledo,toledo,MAC,50500,modeled,,
4873091,4873091,Aaron Powell,G,Sophomore,11,242,Rice,rice,American,50500,modeled,,
5177610,5177610,Kyle Layton,G,Junior,6,2197,Eastern Illinois,eastern-illinois,Ohio Valley,50500,modeled,,
5241740,5241740,Peyton Seals,G,Sophomore,2,163,Princeton,princeton,Ivy League,50500,modeled,,
5175886,5175886,Nicolo Romanelli,G,Junior,5,171,Columbia,columbia,Ivy League,50500,modeled,,
5312445,5312445,Ryan Richardson,G,Junior,4,2066,Binghamton,binghamton,America East,50500,modeled,,
5177286,5177286,Eli Wilborn,F,Junior,25,256,James Madison,james-madison,Sun Belt,50000,modeled,,
5241234,5241234,Kyle Jorgensen,F,Sophomore,35,36,Colorado State,colorado-state,Pac-12,50000,modeled,,
5239839,5239839,Max Langenfeld,G,Freshman,9,2226,Florida Atlantic,florida-atlantic,Conference USA,50000,modeled,,
5176352,5176352,Johnny Kinziger,G,Junior,11,2287,Illinois State,illinois-state,Missouri Valley,50000,modeled,,
5314170,5314170,Bol Agu,F,Junior,14,2612,Saint Peter's,saint-peters,MAAC,50000,modeled,,
5176812,5176812,Mac Wrecke,G,Sophomore,4,2739,Green Bay,green-bay,Horizon,50000,modeled,,
5239791,5239791,Darren Williams,G,Sophomore,2,526,Florida Gulf Coast,florida-gulf-coast,ASUN,50000,modeled,,
5176286,5176286,Jacob Theodosiou,G,Junior,6,2352,Loyola (Maryland),loyola-maryland,Patriot,50000,modeled,,
4899807,4899807,Kadar Waller,G,Senior,12,2934,Cal State Bakersfield,cal-state-bakersfield,Big West,50000,modeled,,
5311904,5311904,Jovan Icitovic,F,Freshman,70,9,Arizona State,arizona-state,Big 12,49750,modeled,,
5144136,5144136,Brayden Boe,G,Freshman,4,328,Utah State,utah-state,Pac-12,49750,modeled,,
5101672,5101672,Daniel Freitag,G,Sophomore,5,2084,Buffalo,buffalo,MAC,49750,modeled,,
5313698,5313698,Ryder Cheesman,G,Freshman,31,2623,Missouri State,missouri-state,Conference USA,49750,modeled,,
5107271,5107271,Cam Morris III,F,Senior,15,2193,East Tennessee State,east-tennessee-state,SoCon,49750,modeled,,
5176262,5176262,Rob Whaley Jr.,F,Senior,2,2309,Kent State,kent-state,MAC,49750,modeled,,
5242594,5242594,Kyle Pulliam,G,Senior,11,2729,William & Mary,william-mary,CAA,49750,modeled,,
5313168,5313168,Trey Arland,G,Junior,8,304,Idaho State,idaho-state,Big Sky,49750,modeled,,
5176783,5176783,Traivar Jackson,F,Senior,3,2464,Northern Arizona,northern-arizona,Big Sky,49750,modeled,,
5314291,5314291,Kevin Anthony,C,Junior,21,2815,Lindenwood,lindenwood,Ohio Valley,49750,modeled,,
5177538,5177538,Jalyke Gaines-Wyatt,G,Junior,2,2261,Hampton,hampton,CAA,49750,modeled,,
4683741,4683741,Jakai Robinson,G,Senior,13,2803,Bryant,bryant,America East,49750,modeled,,
5060724,5060724,AJ Bates,G,Sophomore,3,2348,Louisiana Tech,louisiana-tech,Conference USA,49500,modeled,,
5177678,5177678,Finley Sheridan,F,Junior,21,56,Stetson,stetson,ASUN,49500,modeled,,
5177193,5177193,Randall Pettus II,G,Junior,11,2210,Elon,elon,CAA,49500,modeled,,
5242922,5242922,Justice Shoats,G,Senior,0,2561,Siena,siena,MAAC,49500,modeled,,
5108105,5108105,Victor Panov,F,Senior,1,2182,Drexel,drexel,CAA,49500,modeled,,
5314360,5314360,Brian Griffith,G,Junior,15,315,Niagara,niagara,MAAC,49500,modeled,,
5177526,5177526,Chad Moodie,F,Junior,23,2026,Appalachian State,appalachian-state,Sun Belt,49250,modeled,,
5176290,5176290,Daniel Akitoby,F,Senior,12,2636,UTSA,utsa,American,49000,modeled,,
5312049,5312049,Jake Baker,G,Freshman,1,151,East Carolina,east-carolina,American,49000,modeled,,
5106643,5106643,Bryant Selebangue,F,Senior,0,98,Western Kentucky,western-kentucky,Conference USA,49000,modeled,,
5313221,5313221,Davian Brown,G,Senior,0,147,Montana State,montana-state,Big Sky,49000,modeled,,
5313101,5313101,Noah Badibanga,F,Freshman,10,2541,Santa Clara,santa-clara,West Coast,49000,modeled,,
5311890,5311890,Nyk Lewis,G,Freshman,1,2670,VCU,vcu,Atlantic 10,49000,modeled,,
5241610,5241610,Reece Robinson,F,Sophomore,15,249,North Texas,north-texas,American,48750,modeled,,
5313913,5313913,Myles Walker,G,Freshman,2,2440,Nevada,nevada,Mountain West,48750,modeled,,
